Data	Ora	NumAcq	Secondi	Canale_1	Canale_2	Canale_3	Canale_4	Canale_5	Canale_6	Canale_7	Canale_8	TEMP	RH%	Vh1	Vh2	Vh3	Vh4	Vh5	Vh6	Vh7	Vh8	ih1	ih2	ih3	ih4	ih5	ih6	ih7	ih8	Rh1	Rh2	Rh3	Rh4	Rh5	Rh6	Rh7	Rh8
08/04/25	09:24:25	46	230	0.136	1.249	11.657	4.068	3.842	0.378	3.978	4.556	27.485	1.912	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
08/04/25	09:24:30	47	235	0.136	1.249	11.660	4.068	3.840	0.378	3.978	4.556	27.483	1.939	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
08/04/25	09:24:35	48	240	0.136	1.249	11.659	4.068	3.840	0.378	3.978	4.556	27.046	1.975	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
08/04/25	09:24:40	49	245	0.136	1.249	11.655	4.068	3.838	0.378	3.978	4.556	27.044	1.950	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
08/04/25	09:24:45	50	250	0.136	1.248	11.631	4.068	3.842	0.378	3.978	4.556	27.481	1.974	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
08/04/25	09:24:50	51	255	0.136	1.248	11.643	4.067	3.841	0.378	3.978	4.556	27.042	1.917	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
08/04/25	09:24:55	52	260	0.136	1.248	11.645	4.067	3.837	0.378	3.978	4.556	27.041	1.971	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
08/04/25	09:25:00	53	265	0.136	1.247	11.650	4.067	3.838	0.378	3.978	4.556	27.040	1.930	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
08/04/25	09:25:05	54	270	0.136	1.247	11.659	4.067	3.834	0.378	3.978	4.556	27.479	1.982	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.810	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.066
08/04/25	09:25:10	55	275	0.136	1.247	11.661	4.067	3.838	0.378	3.978	4.556	27.039	1.934	3.840	3.910	0.000	3.920	4.010	3.640	3.860	3.820	0.151	0.158	0.000	0.174	0.154	0.164	0.156	0.152	25.430	24.747	NaN	22.529	26.039	22.195	24.744	25.132
